tvg-name,tvg-id,tvg-logo,group-title,link
爱电影,爱电影,https://epg.112114.xyz/logo/爱电影.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221226985/86441021.smil/index.m3u8?fmt=ts2hls
爱大剧,爱大剧,https://epg.112114.xyz/logo/爱大剧.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227014/86441032.smil/index.m3u8?fmt=ts2hls
爱生活,爱生活,https://epg.112114.xyz/logo/爱生活.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227024/86441150.smil/index.m3u8?fmt=ts2hls
欢笑剧场4K,欢笑剧场4K,https://epg.112114.xyz/logo/欢笑剧场4K.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil/index.m3u8?fmt=ts2hls
都市剧场,都市剧场,https://epg.112114.xyz/logo/都市剧场.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221225738/10000100000000060000000000901499_0.smil/index.m3u8?fmt=ts2hls
热播剧场,热播剧场,https://epg.112114.xyz/logo/热播剧场.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227008/86440955.smil/index.m3u8?fmt=ts2hls
城市剧场,城市剧场,https://epg.112114.xyz/logo/城市剧场.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227018/86441003.smil/index.m3u8?fmt=ts2hls
军旅剧场,军旅剧场,https://epg.112114.xyz/logo/军旅剧场.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221226995/86441107.smil/index.m3u8?fmt=ts2hls
古装剧场,古装剧场,https://epg.112114.xyz/logo/古装剧场.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227020/86441115.smil/index.m3u8?fmt=ts2hls
喜剧影院,喜剧影院,https://epg.112114.xyz/logo/喜剧影院.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221226997/86441126.smil/index.m3u8?fmt=ts2hls
动作影院,动作影院,https://epg.112114.xyz/logo/动作影院.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221226999/86441130.smil/index.m3u8?fmt=ts2hls
家庭影院,家庭影院,https://epg.112114.xyz/logo/家庭影院.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227022/86441136.smil/index.m3u8?fmt=ts2hls
音乐现场,音乐现场,https://epg.112114.xyz/logo/音乐现场.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227001/86441055.smil/index.m3u8?fmt=ts2hls
武侠剧场,武侠剧场,https://epg.112114.xyz/logo/武侠剧场.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227003/86441017.smil/index.m3u8?fmt=ts2hls
经典剧场,经典剧场,https://epg.112114.xyz/logo/经典剧场.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227034/86502060.smil/index.m3u8?fmt=ts2hls
红色影院,红色影院,https://epg.112114.xyz/logo/红色影院.png,电影频道,http://115.153.254.81/PLTV/88888888/224/3221227036/86502103.smil/index.m3u8?fmt=ts2hls
足球,足球,https://epg.112114.xyz/logo/足球.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221227019/86502107.smil/index.m3u8?fmt=ts2hls
汽摩,汽摩,https://epg.112114.xyz/logo/汽摩.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221226819/59781852.smil/index.m3u8?fmt=ts2hls
车迷,车迷,https://epg.112114.xyz/logo/车迷.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221227027/86502211.smil/index.m3u8?fmt=ts2hls
武术,武术,https://epg.112114.xyz/logo/武术.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221227017/86502065.smil/index.m3u8?fmt=ts2hls
先锋乒羽,先锋乒羽,https://epg.112114.xyz/logo/先锋乒羽.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221226935/72307307.smil/index.m3u8?fmt=ts2hls
快乐垂钓,快乐垂钓,https://epg.112114.xyz/logo/快乐垂钓.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221226834/59781974.smil/index.m3u8?fmt=ts2hls
武术世界,武术世界,https://epg.112114.xyz/logo/武术世界.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
风云足球,风云足球,https://epg.112114.xyz/logo/风云足球.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221227000/86128919.smil/index.m3u8?fmt=ts2hls
四海钓鱼,四海钓鱼,https://epg.112114.xyz/logo/四海钓鱼.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221227048/86502173.smil/index.m3u8?fmt=ts2hls
高尔夫网球,高尔夫网球,https://epg.112114.xyz/logo/高尔夫网球.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221226967/86128985.smil/index.m3u8?fmt=ts2hls
爱体育,爱体育,https://epg.112114.xyz/logo/爱体育.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221227012/86440946.smil/index.m3u8?fmt=ts2hls
爱体育,爱体育,https://epg.112114.xyz/logo/爱体育.png,体育频道,http://115.153.254.81/PLTV/88888888/224/3221227044/86502115.smil/index.m3u8?fmt=ts2hls
中国教育1,中国教育1,https://epg.112114.xyz/logo/中国教育1.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226858/63768493.smil/index.m3u8?fmt=ts2hls
中国教育2,中国教育2,https://epg.112114.xyz/logo/中国教育2.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226978/85722625.smil/index.m3u8?fmt=ts2hls
中国教育4频道,中国教育4频道,https://epg.112114.xyz/logo/中国教育4频道.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226905/65242632.smil/index.m3u8?fmt=ts2hls
江西教育频道,江西教育频道,https://epg.112114.xyz/logo/江西教育频道.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226942/69552502.smil/index.m3u8?fmt=ts2hls
金鹰卡通,金鹰卡通,https://epg.112114.xyz/logo/金鹰卡通.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226972/80382319.smil/index.m3u8?fmt=ts2hls
炫动卡通,炫动卡通,https://epg.112114.xyz/logo/炫动卡通.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221225583/iptv7982.smil/index.m3u8?fmt=ts2hls
优优宝贝,优优宝贝,https://epg.112114.xyz/logo/优优宝贝.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221227050/86502131.smil/index.m3u8?fmt=ts2hls
少儿动画,少儿动画,https://epg.112114.xyz/logo/少儿动画.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221227006/86440922.smil/index.m3u8?fmt=ts2hls
卡酷卡通,卡酷卡通,https://epg.112114.xyz/logo/卡酷卡通.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221225566/iptv101695.smil/index.m3u8?fmt=ts2hls
嘉佳卡通,嘉佳卡通,https://epg.112114.xyz/logo/嘉佳卡通.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil/index.m3u8?fmt=ts2hls
国学,国学,https://epg.112114.xyz/logo/国学.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226797/59781463.smil/index.m3u8?fmt=ts2hls
国学,国学,https://epg.112114.xyz/logo/国学.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221227028/86441216.smil/index.m3u8?fmt=ts2hls
早教,早教,https://epg.112114.xyz/logo/早教.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221227007/86441065.smil/index.m3u8?fmt=ts2hls
动画,动画,https://epg.112114.xyz/logo/动画.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221227009/86502150.smil/index.m3u8?fmt=ts2hls
乐游,乐游,https://epg.112114.xyz/logo/乐游.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221227041/87703526.smil/index.m3u8?fmt=ts2hls
书画,书画,https://epg.112114.xyz/logo/书画.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226971/86128924.smil/index.m3u8?fmt=ts2hls
新动漫,新动漫,https://epg.112114.xyz/logo/新动漫.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226973/86129004.smil/index.m3u8?fmt=ts2hls
好学生,好学生,https://epg.112114.xyz/logo/好学生.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221227026/86441141.smil/index.m3u8?fmt=ts2hls
文物宝库,文物宝库,https://epg.112114.xyz/logo/文物宝库.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
动漫秀场,动漫秀场,https://epg.112114.xyz/logo/动漫秀场.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221225613/iptv7997.smil/index.m3u8?fmt=ts2hls
游戏风云,游戏风云,https://epg.112114.xyz/logo/游戏风云.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221225615/iptv7998.smil/index.m3u8?fmt=ts2hls
金鹰纪实,金鹰纪实,https://epg.112114.xyz/logo/金鹰纪实.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226823/59781863.smil/index.m3u8?fmt=ts2hls
纪实人文,纪实人文,https://epg.112114.xyz/logo/纪实人文.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221225951/10000100000000060000000000905987_0.smil/index.m3u8?fmt=ts2hls
纪实科教频道,纪实科教频道,https://epg.112114.xyz/logo/纪实科教频道.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221227074/108965751.smil/index.m3u8?fmt=ts2hls
江西少儿频道,江西少儿频道,https://epg.112114.xyz/logo/江西少儿频道.png,儿童频道,http://115.153.254.81/PLTV/88888888/224/3221226938/68733921.smil/index.m3u8?fmt=ts2hls
IPTV谍战剧场,IPTV谍战剧场,https://epg.112114.xyz/logo/IPTV谍战剧场.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227016/86441085.smil/index.m3u8?fmt=ts2hls
IPTV相声小品,IPTV相声小品,https://epg.112114.xyz/logo/IPTV相声小品.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221226989/86441091.smil/index.m3u8?fmt=ts2hls
IPTV野外,IPTV野外,https://epg.112114.xyz/logo/IPTV野外.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221226991/86441042.smil/index.m3u8?fmt=ts2hls
IPTV法治,IPTV法治,https://epg.112114.xyz/logo/IPTV法治.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221226993/86440997.smil/index.m3u8?fmt=ts2hls
世界地理,世界地理,https://epg.112114.xyz/logo/世界地理.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221226965/86128966.smil/index.m3u8?fmt=ts2hls
女性时尚,女性时尚,https://epg.112114.xyz/logo/女性时尚.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221226998/86128978.smil/index.m3u8?fmt=ts2hls
法治天地,法治天地,https://epg.112114.xyz/logo/法治天地.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221225607/iptv7994.smil/index.m3u8?fmt=ts2hls
生活时尚,生活时尚,https://epg.112114.xyz/logo/生活时尚.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221225603/iptv7992.smil/index.m3u8?fmt=ts2hls
金色频道,金色频道,https://epg.112114.xyz/logo/金色频道.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221225621/iptv8001.smil/index.m3u8?fmt=ts2hls
东方财经,东方财经,https://epg.112114.xyz/logo/东方财经.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221225609/iptv7995.smil/index.m3u8?fmt=ts2hls
茶,茶,https://epg.112114.xyz/logo/茶.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221226832/59781969.smil/index.m3u8?fmt=ts2hls
梨园,梨园,https://epg.112114.xyz/logo/梨园.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221226822/59781815.smil/index.m3u8?fmt=ts2hls
戏曲,戏曲,https://epg.112114.xyz/logo/戏曲.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227030/86441159.smil/index.m3u8?fmt=ts2hls
鉴赏,鉴赏,https://epg.112114.xyz/logo/鉴赏.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227011/86502050.smil/index.m3u8?fmt=ts2hls
墨宝,墨宝,https://epg.112114.xyz/logo/墨宝.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227032/86502054.smil/index.m3u8?fmt=ts2hls
光影,光影,https://epg.112114.xyz/logo/光影.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227013/86502094.smil/index.m3u8?fmt=ts2hls
军事,军事,https://epg.112114.xyz/logo/军事.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227038/86502156.smil/index.m3u8?fmt=ts2hls
地理,地理,https://epg.112114.xyz/logo/地理.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227040/86502111.smil/index.m3u8?fmt=ts2hls
美妆,美妆,https://epg.112114.xyz/logo/美妆.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227021/86502160.smil/index.m3u8?fmt=ts2hls
解密,解密,https://epg.112114.xyz/logo/解密.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227023/86502069.smil/index.m3u8?fmt=ts2hls
星影,星影,https://epg.112114.xyz/logo/星影.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227042/86502073.smil/index.m3u8?fmt=ts2hls
美人,美人,https://epg.112114.xyz/logo/美人.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227015/86502099.smil/index.m3u8?fmt=ts2hls
财富天下,财富天下,https://epg.112114.xyz/logo/财富天下.png,特色频道,http://115.153.254.81/PLTV/88888888/224/3221227068/95616594.smil/index.m3u8?fmt=ts2hls
精选,精选,https://epg.112114.xyz/logo/精选.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227005/86441212.smil/index.m3u8?fmt=ts2hls
爱上4K,爱上4K,https://epg.112114.xyz/logo/爱上4K.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227025/86502164.smil/index.m3u8?fmt=ts2hls
电视指南,电视指南,https://epg.112114.xyz/logo/电视指南.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221226969/86129034.smil/index.m3u8?fmt=ts2hls
魅力时尚,魅力时尚,https://epg.112114.xyz/logo/魅力时尚.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221226981/86440822.smil/index.m3u8?fmt=ts2hls
环球奇观,环球奇观,https://epg.112114.xyz/logo/环球奇观.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221226977/86128939.smil/index.m3u8?fmt=ts2hls
生态环境,生态环境,https://epg.112114.xyz/logo/生态环境.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227029/86502215.smil/index.m3u8?fmt=ts2hls
环球旅游,环球旅游,https://epg.112114.xyz/logo/环球旅游.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227033/86502177.smil/index.m3u8?fmt=ts2hls
家庭理财,家庭理财,https://epg.112114.xyz/logo/家庭理财.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227031/86502127.smil/index.m3u8?fmt=ts2hls
证券服务,证券服务,https://epg.112114.xyz/logo/证券服务.png,其他频道,http://115.153.254.81/PLTV/88888888/224/3221227043/89471982.smil/index.m3u8?fmt=ts2hls
